"Iteration","Difficulty","Learner","Measure","Value"
115," Easy"," Policy Iteration"," Time Results",25
116," Easy"," Policy Iteration"," Time Results",24
117," Easy"," Policy Iteration"," Time Results",25
118," Easy"," Policy Iteration"," Time Results",25
119," Easy"," Policy Iteration"," Time Results",25
120," Easy"," Policy Iteration"," Time Results",26
121," Easy"," Policy Iteration"," Time Results",25
122," Easy"," Policy Iteration"," Time Results",26
123," Easy"," Policy Iteration"," Time Results",26
124," Easy"," Policy Iteration"," Time Results",27
125," Easy"," Policy Iteration"," Time Results",27
126," Easy"," Policy Iteration"," Time Results",27
127," Easy"," Policy Iteration"," Time Results",26
128," Easy"," Policy Iteration"," Time Results",28
129," Easy"," Policy Iteration"," Time Results",27
130," Easy"," Policy Iteration"," Time Results",27
131," Easy"," Policy Iteration"," Time Results",29
132," Easy"," Policy Iteration"," Time Results",28
133," Easy"," Policy Iteration"," Time Results",29
134," Easy"," Policy Iteration"," Time Results",28
135," Easy"," Policy Iteration"," Time Results",28
136," Easy"," Policy Iteration"," Time Results",29
137," Easy"," Policy Iteration"," Time Results",29
138," Easy"," Policy Iteration"," Time Results",30
139," Easy"," Policy Iteration"," Time Results",29
140," Easy"," Policy Iteration"," Time Results",29
141," Easy"," Policy Iteration"," Time Results",30
142," Easy"," Policy Iteration"," Time Results",30
143," Easy"," Policy Iteration"," Time Results",31
144," Easy"," Policy Iteration"," Time Results",30
145," Easy"," Policy Iteration"," Time Results",31
146," Easy"," Policy Iteration"," Time Results",31
147," Easy"," Policy Iteration"," Time Results",31
148," Easy"," Policy Iteration"," Time Results",31
149," Easy"," Policy Iteration"," Time Results",32
150," Easy"," Policy Iteration"," Time Results",31
151," Easy"," Policy Iteration"," Time Results",32
152," Easy"," Policy Iteration"," Time Results",32
153," Easy"," Policy Iteration"," Time Results",32
154," Easy"," Policy Iteration"," Time Results",33
155," Easy"," Policy Iteration"," Time Results",33
156," Easy"," Policy Iteration"," Time Results",34
157," Easy"," Policy Iteration"," Time Results",33
158," Easy"," Policy Iteration"," Time Results",35
159," Easy"," Policy Iteration"," Time Results",34
160," Easy"," Policy Iteration"," Time Results",34
161," Easy"," Policy Iteration"," Time Results",34
162," Easy"," Policy Iteration"," Time Results",35
163," Easy"," Policy Iteration"," Time Results",34
164," Easy"," Policy Iteration"," Time Results",35
165," Easy"," Policy Iteration"," Time Results",35
166," Easy"," Policy Iteration"," Time Results",35
167," Easy"," Policy Iteration"," Time Results",35
168," Easy"," Policy Iteration"," Time Results",36
169," Easy"," Policy Iteration"," Time Results",35
170," Easy"," Policy Iteration"," Time Results",36
171," Easy"," Policy Iteration"," Time Results",37
172," Easy"," Policy Iteration"," Time Results",36
173," Easy"," Policy Iteration"," Time Results",37
174," Easy"," Policy Iteration"," Time Results",37
175," Easy"," Policy Iteration"," Time Results",37
176," Easy"," Policy Iteration"," Time Results",37
177," Easy"," Policy Iteration"," Time Results",38
178," Easy"," Policy Iteration"," Time Results",37
179," Easy"," Policy Iteration"," Time Results",38
180," Easy"," Policy Iteration"," Time Results",38
181," Easy"," Policy Iteration"," Time Results",38
182," Easy"," Policy Iteration"," Time Results",39
183," Easy"," Policy Iteration"," Time Results",39
184," Easy"," Policy Iteration"," Time Results",38
185," Easy"," Policy Iteration"," Time Results",39
186," Easy"," Policy Iteration"," Time Results",39
187," Easy"," Policy Iteration"," Time Results",40
188," Easy"," Policy Iteration"," Time Results",39
189," Easy"," Policy Iteration"," Time Results",40
190," Easy"," Policy Iteration"," Time Results",40
191," Easy"," Policy Iteration"," Time Results",40
192," Easy"," Policy Iteration"," Time Results",41
193," Easy"," Policy Iteration"," Time Results",42
194," Easy"," Policy Iteration"," Time Results",42
195," Easy"," Policy Iteration"," Time Results",41
196," Easy"," Policy Iteration"," Time Results",42
197," Easy"," Policy Iteration"," Time Results",43
198," Easy"," Policy Iteration"," Time Results",43
199," Easy"," Policy Iteration"," Time Results",42
200," Easy"," Policy Iteration"," Time Results",43
201," Easy"," Policy Iteration"," Time Results",43
202," Easy"," Policy Iteration"," Time Results",43
203," Easy"," Policy Iteration"," Time Results",43
204," Easy"," Policy Iteration"," Time Results",43
205," Easy"," Policy Iteration"," Time Results",43
206," Easy"," Policy Iteration"," Time Results",44
207," Easy"," Policy Iteration"," Time Results",44
208," Easy"," Policy Iteration"," Time Results",44
209," Easy"," Policy Iteration"," Time Results",44
210," Easy"," Policy Iteration"," Time Results",45
211," Easy"," Policy Iteration"," Time Results",45
212," Easy"," Policy Iteration"," Time Results",45
213," Easy"," Policy Iteration"," Time Results",45
214," Easy"," Policy Iteration"," Time Results",45
215," Easy"," Policy Iteration"," Time Results",46
216," Easy"," Policy Iteration"," Time Results",46
217," Easy"," Policy Iteration"," Time Results",46
218," Easy"," Policy Iteration"," Time Results",47
219," Easy"," Policy Iteration"," Time Results",46
220," Easy"," Policy Iteration"," Time Results",47
221," Easy"," Policy Iteration"," Time Results",47
222," Easy"," Policy Iteration"," Time Results",47
223," Easy"," Policy Iteration"," Time Results",47
224," Easy"," Policy Iteration"," Time Results",47
225," Easy"," Policy Iteration"," Time Results",48
226," Easy"," Policy Iteration"," Time Results",47
227," Easy"," Policy Iteration"," Time Results",48
228," Easy"," Policy Iteration"," Time Results",49
229," Easy"," Policy Iteration"," Time Results",49
230," Easy"," Policy Iteration"," Time Results",49
231," Easy"," Policy Iteration"," Time Results",49
232," Easy"," Policy Iteration"," Time Results",50
233," Easy"," Policy Iteration"," Time Results",49
234," Easy"," Policy Iteration"," Time Results",49
235," Easy"," Policy Iteration"," Time Results",50
236," Easy"," Policy Iteration"," Time Results",50
237," Easy"," Policy Iteration"," Time Results",50
238," Easy"," Policy Iteration"," Time Results",50
239," Easy"," Policy Iteration"," Time Results",51
240," Easy"," Policy Iteration"," Time Results",51
241," Easy"," Policy Iteration"," Time Results",51
242," Easy"," Policy Iteration"," Time Results",51
243," Easy"," Policy Iteration"," Time Results",51
244," Easy"," Policy Iteration"," Time Results",52
245," Easy"," Policy Iteration"," Time Results",52
246," Easy"," Policy Iteration"," Time Results",52
247," Easy"," Policy Iteration"," Time Results",52
248," Easy"," Policy Iteration"," Time Results",53
249," Easy"," Policy Iteration"," Time Results",53
250," Easy"," Policy Iteration"," Time Results",53
251," Easy"," Policy Iteration"," Time Results",53
252," Easy"," Policy Iteration"," Time Results",54
253," Easy"," Policy Iteration"," Time Results",55
254," Easy"," Policy Iteration"," Time Results",54
255," Easy"," Policy Iteration"," Time Results",53
256," Easy"," Policy Iteration"," Time Results",54
257," Easy"," Policy Iteration"," Time Results",55
258," Easy"," Policy Iteration"," Time Results",55
259," Easy"," Policy Iteration"," Time Results",55
260," Easy"," Policy Iteration"," Time Results",56
261," Easy"," Policy Iteration"," Time Results",56
262," Easy"," Policy Iteration"," Time Results",56
263," Easy"," Policy Iteration"," Time Results",56
264," Easy"," Policy Iteration"," Time Results",57
265," Easy"," Policy Iteration"," Time Results",56
266," Easy"," Policy Iteration"," Time Results",56
267," Easy"," Policy Iteration"," Time Results",57
268," Easy"," Policy Iteration"," Time Results",57
269," Easy"," Policy Iteration"," Time Results",58
270," Easy"," Policy Iteration"," Time Results",58
271," Easy"," Policy Iteration"," Time Results",57
272," Easy"," Policy Iteration"," Time Results",58
273," Easy"," Policy Iteration"," Time Results",58
274," Easy"," Policy Iteration"," Time Results",58
275," Easy"," Policy Iteration"," Time Results",58
276," Easy"," Policy Iteration"," Time Results",58
277," Easy"," Policy Iteration"," Time Results",59
278," Easy"," Policy Iteration"," Time Results",59
279," Easy"," Policy Iteration"," Time Results",60
280," Easy"," Policy Iteration"," Time Results",61
281," Easy"," Policy Iteration"," Time Results",60
282," Easy"," Policy Iteration"," Time Results",61
283," Easy"," Policy Iteration"," Time Results",60
284," Easy"," Policy Iteration"," Time Results",61
285," Easy"," Policy Iteration"," Time Results",61
286," Easy"," Policy Iteration"," Time Results",61
287," Easy"," Policy Iteration"," Time Results",61
288," Easy"," Policy Iteration"," Time Results",61
289," Easy"," Policy Iteration"," Time Results",61
290," Easy"," Policy Iteration"," Time Results",61
291," Easy"," Policy Iteration"," Time Results",62
292," Easy"," Policy Iteration"," Time Results",62
293," Easy"," Policy Iteration"," Time Results",62
294," Easy"," Policy Iteration"," Time Results",63
295," Easy"," Policy Iteration"," Time Results",64
296," Easy"," Policy Iteration"," Time Results",63
297," Easy"," Policy Iteration"," Time Results",63
298," Easy"," Policy Iteration"," Time Results",64
299," Easy"," Policy Iteration"," Time Results",63
300," Easy"," Policy Iteration"," Time Results",64
301," Easy"," Policy Iteration"," Time Results",64
302," Easy"," Policy Iteration"," Time Results",64
303," Easy"," Policy Iteration"," Time Results",64
304," Easy"," Policy Iteration"," Time Results",65
305," Easy"," Policy Iteration"," Time Results",65
306," Easy"," Policy Iteration"," Time Results",65
307," Easy"," Policy Iteration"," Time Results",65
308," Easy"," Policy Iteration"," Time Results",66
309," Easy"," Policy Iteration"," Time Results",66
310," Easy"," Policy Iteration"," Time Results",66
311," Easy"," Policy Iteration"," Time Results",67
312," Easy"," Policy Iteration"," Time Results",66
313," Easy"," Policy Iteration"," Time Results",66
314," Easy"," Policy Iteration"," Time Results",67
315," Easy"," Policy Iteration"," Time Results",67
316," Easy"," Policy Iteration"," Time Results",67
317," Easy"," Policy Iteration"," Time Results",68
318," Easy"," Policy Iteration"," Time Results",67
319," Easy"," Policy Iteration"," Time Results",68
320," Easy"," Policy Iteration"," Time Results",68
321," Easy"," Policy Iteration"," Time Results",68
322," Easy"," Policy Iteration"," Time Results",69
323," Easy"," Policy Iteration"," Time Results",69
324," Easy"," Policy Iteration"," Time Results",70
325," Easy"," Policy Iteration"," Time Results",70
326," Easy"," Policy Iteration"," Time Results",70
327," Easy"," Policy Iteration"," Time Results",69
328," Easy"," Policy Iteration"," Time Results",70
329," Easy"," Policy Iteration"," Time Results",70
330," Easy"," Policy Iteration"," Time Results",71
331," Easy"," Policy Iteration"," Time Results",70
332," Easy"," Policy Iteration"," Time Results",71
333," Easy"," Policy Iteration"," Time Results",71
334," Easy"," Policy Iteration"," Time Results",71
335," Easy"," Policy Iteration"," Time Results",71
336," Easy"," Policy Iteration"," Time Results",71
337," Easy"," Policy Iteration"," Time Results",74
338," Easy"," Policy Iteration"," Time Results",72
339," Easy"," Policy Iteration"," Time Results",72
340," Easy"," Policy Iteration"," Time Results",72
341," Easy"," Policy Iteration"," Time Results",72
342," Easy"," Policy Iteration"," Time Results",73
343," Easy"," Policy Iteration"," Time Results",73
344," Easy"," Policy Iteration"," Time Results",73
345," Easy"," Policy Iteration"," Time Results",73
346," Easy"," Policy Iteration"," Time Results",73
347," Easy"," Policy Iteration"," Time Results",73
348," Easy"," Policy Iteration"," Time Results",74
349," Easy"," Policy Iteration"," Time Results",74
350," Easy"," Policy Iteration"," Time Results",74
351," Easy"," Policy Iteration"," Time Results",74
352," Easy"," Policy Iteration"," Time Results",74
353," Easy"," Policy Iteration"," Time Results",74
354," Easy"," Policy Iteration"," Time Results",75
355," Easy"," Policy Iteration"," Time Results",75
356," Easy"," Policy Iteration"," Time Results",75
357," Easy"," Policy Iteration"," Time Results",75
358," Easy"," Policy Iteration"," Time Results",77
359," Easy"," Policy Iteration"," Time Results",76
360," Easy"," Policy Iteration"," Time Results",76
361," Easy"," Policy Iteration"," Time Results",76
362," Easy"," Policy Iteration"," Time Results",77
363," Easy"," Policy Iteration"," Time Results",77
364," Easy"," Policy Iteration"," Time Results",78
365," Easy"," Policy Iteration"," Time Results",77
366," Easy"," Policy Iteration"," Time Results",77
367," Easy"," Policy Iteration"," Time Results",78
368," Easy"," Policy Iteration"," Time Results",78
369," Easy"," Policy Iteration"," Time Results",78
370," Easy"," Policy Iteration"," Time Results",78
371," Easy"," Policy Iteration"," Time Results",79
372," Easy"," Policy Iteration"," Time Results",79
373," Easy"," Policy Iteration"," Time Results",80
374," Easy"," Policy Iteration"," Time Results",80
375," Easy"," Policy Iteration"," Time Results",79
376," Easy"," Policy Iteration"," Time Results",79
377," Easy"," Policy Iteration"," Time Results",79
378," Easy"," Policy Iteration"," Time Results",80
379," Easy"," Policy Iteration"," Time Results",80
380," Easy"," Policy Iteration"," Time Results",80
